training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.013631473608016968,0.29716000000000004,0.011756872820854187,0.3874,0.017025761806964874,0.2386,0.014056281788349152,0.29292,0.012294219064712524,0.3836,0.015004817859940527,0.6845
0.012464114916324615,0.35194000000000003,0.011714788508415222,0.3851,0.022999068093299865,0.2063,0.012250032014846802,0.37178000000000005,0.01119665846824646,0.4334,0.015420916812167167,0.7549
0.01234797114610672,0.3587,0.011712689805030823,0.3932,0.018884728848934173,0.2606,0.011560061683654786,0.40484000000000003,0.010687606251239776,0.458,0.016611812962762117,0.7734000000000001
0.012139598939418792,0.37216000000000005,0.011868993604183198,0.395,0.017693755543231965,0.25020000000000003,0.011132197065353393,0.42062000000000005,0.010299871611595153,0.46640000000000004,0.014170924783771039,0.8376
0.01202236614227295,0.37976000000000004,0.011482573795318604,0.40280000000000005,0.02143723247051239,0.2565,0.010789514424800873,0.43766000000000005,0.009938674628734588,0.48850000000000005,0.016883439238613844,0.7987000000000001
0.011174552407264709,0.41944000000000004,0.010502401900291444,0.455,0.021074109745025636,0.2504,0.010507523665428162,0.45432000000000006,0.009875745713710785,0.49010000000000004,0.014306460508817434,0.8492000000000001
0.0109472358751297,0.4303,0.010357721185684204,0.4656,0.02251414988040924,0.24630000000000002,0.010247906239032746,0.46914000000000006,0.009414230406284332,0.5122,0.016095715633493664,0.8522000000000001
0.010889122059345245,0.43382000000000004,0.010718873417377471,0.46440000000000003,0.024686167073249818,0.2343,0.010096491551399231,0.47538,0.009271735560894013,0.5256000000000001,0.01757340692228198,0.8341000000000001
0.01084500843524933,0.43694000000000005,0.010728929841518402,0.45370000000000005,0.025333910965919495,0.2313,0.009936779847145081,0.48412000000000005,0.009163679122924805,0.5351,0.01636715826406479,0.8619
0.010697864758968353,0.44586000000000003,0.010195968174934388,0.48310000000000003,0.03190150673389435,0.22990000000000002,0.009826725376844406,0.48912000000000005,0.009074565082788467,0.5347000000000001,0.017568634521594642,0.8381000000000001
0.010121875070333481,0.47224000000000005,0.009592734467983246,0.49860000000000004,0.03469752519130707,0.2136,0.009705912475585938,0.49844000000000005,0.008948987233638763,0.5421,0.019037545377563237,0.8311000000000001
0.010053338234424591,0.4771,0.009687134301662445,0.512,0.028524887347221375,0.2228,0.00965405888915062,0.50022,0.008875234580039979,0.5453,0.018970150075719356,0.8367
0.009990177812576294,0.47868000000000005,0.00971159650683403,0.4964,0.03535792043209076,0.22840000000000002,0.009634186022281646,0.5044000000000001,0.009003531414270401,0.5383,0.021721648205466865,0.7889
0.009957429792881011,0.48190000000000005,0.009350077784061432,0.5164,0.02703883581161499,0.2252,0.009499500312805175,0.5089600000000001,0.008834460306167602,0.5441,0.019077683053307534,0.8401000000000001
0.009843910838365555,0.48790000000000006,0.009026965457201004,0.5349,0.027946471738815308,0.228,0.00942315646648407,0.5116200000000001,0.008831583535671234,0.5437000000000001,0.02142823587289214,0.8047000000000001
0.009514099078178406,0.50404,0.008880556344985961,0.5452,0.02536899597644806,0.22820000000000001,0.009438695149421692,0.5126000000000001,0.008787553918361665,0.5487000000000001,0.021824332253278494,0.8066
0.009406697124242783,0.5134000000000001,0.008801912021636963,0.5416000000000001,0.028865449118614196,0.21050000000000002,0.009418841788768768,0.51322,0.008668105405569077,0.5549000000000001,0.02205325195000589,0.8065
0.009396563649177552,0.5089600000000001,0.0088473812520504,0.5434,0.03607198994159699,0.19,0.009347364826202393,0.5167,0.008748719614744186,0.5489,0.02000691148733318,0.8409000000000001
0.009389228472709656,0.50978,0.008738906192779542,0.5465,0.02917542703151703,0.20850000000000002,0.009294994184970855,0.51922,0.008633051174879074,0.5537000000000001,0.02420325130560577,0.7907000000000001
0.00931967794418335,0.51636,0.008718255603313445,0.5512,0.03566359045505524,0.1739,0.009293473169803619,0.5193800000000001,0.008550676602125168,0.5564,0.02203777485220611,0.8158000000000001
0.009079043583869933,0.5297200000000001,0.008572997796535493,0.5563,0.02866613745689392,0.20350000000000001,0.009228788995742797,0.52168,0.008586567854881287,0.5547000000000001,0.02051105813207388,0.8262
0.00906393234372139,0.5259400000000001,0.008626386946439742,0.5561,0.03316349873542786,0.18760000000000002,0.009185887396335602,0.52288,0.008466980481147766,0.5652,0.023168616750004294,0.8142
0.009069538439512253,0.52744,0.008534864711761474,0.5626,0.039882271385192875,0.15380000000000002,0.009192444580793381,0.52514,0.00847441897392273,0.5656,0.025073807580218314,0.8004
0.009052126878499985,0.5289,0.008585053056478501,0.5563,0.027838898038864135,0.20040000000000002,0.009148135837316513,0.52532,0.008620922791957855,0.5576,0.023410634941362144,0.7997000000000001
0.0089773681640625,0.53208,0.00840744731426239,0.5669000000000001,0.03697524843215942,0.1663,0.00914838191151619,0.5249600000000001,0.008442084765434265,0.5652,0.02516159335779905,0.7963
0.008891835746765137,0.5359,0.00838461361527443,0.5698,0.037566718673706055,0.169,0.00911876313328743,0.5294000000000001,0.00834745819568634,0.5688,0.024245815843994618,0.8034
0.008851038955450058,0.5398200000000001,0.008361112624406815,0.5720000000000001,0.03972854142189026,0.1519,0.009078978403806686,0.53076,0.008471156752109528,0.5593,0.023267223444143535,0.8168000000000001
0.008824301989078522,0.54174,0.008355886220932007,0.5701,0.0447723256111145,0.14450000000000002,0.009065542550086975,0.52956,0.008425977778434754,0.5674,0.025031879284675124,0.7877000000000001
0.008805221284627915,0.5394800000000001,0.00829993076324463,0.5739000000000001,0.037397391557693484,0.1689,0.009088203147649765,0.5282600000000001,0.008384230184555053,0.5691,0.0237045210125494,0.8141
0.008794183942079543,0.54054,0.008350269055366516,0.5698,0.03833124871253967,0.1626,0.00900793988108635,0.5348400000000001,0.008341456294059753,0.5705,0.025011600270354747,0.8058000000000001
0.008732550290822982,0.5437200000000001,0.00823925346136093,0.5748,0.03976714377403259,0.1623,0.00902694764971733,0.5324000000000001,0.008551908510923386,0.5636,0.02217236388454616,0.8382000000000001
0.008760702426433562,0.5425800000000001,0.008222489798069001,0.5756,0.0384354567527771,0.15660000000000002,0.009030063039064408,0.5311400000000001,0.008301937514543533,0.5666,0.026312034198039173,0.7881
0.008739979870319367,0.5438200000000001,0.008221222680807114,0.5778,0.04045967707633972,0.1539,0.00897972960114479,0.53518,0.008261376124620438,0.5710000000000001,0.025069555991242526,0.81
0.008699302550554275,0.5468000000000001,0.008190583008527756,0.5805,0.038479673147201535,0.1625,0.00893391016960144,0.53932,0.008271484315395355,0.5747,0.026321065690988302,0.7945
0.008699051829576492,0.5460400000000001,0.008207092815637588,0.5770000000000001,0.036880773591995236,0.16670000000000001,0.008951634967327118,0.5361600000000001,0.008280911338329314,0.5710000000000001,0.025760248819817304,0.8072
0.008673059084415435,0.5486800000000001,0.008168579995632171,0.5786,0.03894444303512573,0.1577,0.008947918095588684,0.53818,0.008287749314308167,0.5750000000000001,0.023904507978918552,0.8187000000000001
0.008664737756252289,0.54642,0.008175156313180923,0.5796,0.03866393055915832,0.16060000000000002,0.00893076711177826,0.5379400000000001,0.008262387508153916,0.5746,0.026911431740879413,0.7977000000000001
0.008676578360795975,0.54712,0.008176847660541534,0.5785,0.039670645570755,0.15910000000000002,0.008881105654239654,0.5383600000000001,0.008218088966608047,0.5723,0.02705981710346758,0.8071
0.008635713766813278,0.5497200000000001,0.008157082551717758,0.5800000000000001,0.037742055177688597,0.1689,0.008901309703588486,0.5385000000000001,0.008399867153167725,0.5685,0.02415805167189598,0.8250000000000001
0.008640414761304855,0.549,0.008157872492074966,0.5777,0.04032124180793762,0.161,0.008875964808464051,0.54078,0.008302748161554336,0.5745,0.024115141516919732,0.8172
