training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.0008596158325672149,0.10088000000000001,0.0008840585067868233,0.1,0.0008858421973884106,0.10010000000000001,0.0008181179562211036,0.10798,0.0007975647144019604,0.1154,0.0009198143037586659,0.2151
0.0008618754038214684,0.10046000000000001,0.0008350278571248055,0.1,0.0008353481851518154,0.09960000000000001,0.0007874040746688843,0.11516000000000001,0.000794015297293663,0.111,0.0008659228257307409,0.2097
0.0008596440593898297,0.10202000000000001,0.0008637077338993549,0.1,0.000863561026006937,0.10020000000000001,0.0007857015943527222,0.11316000000000001,0.0007932303808629513,0.1077,0.0008455685403790324,0.20850000000000002
0.0008558236238360405,0.10258,0.0009109545782208443,0.1,0.000910167745500803,0.10010000000000001,0.0007851803390681744,0.10952,0.0007926027044653892,0.1115,0.0008320883798108995,0.2109
0.0008626001441478729,0.10078000000000001,0.0008722310177981853,0.1,0.0008727718017995358,0.0999,0.0007848766030371189,0.10776000000000001,0.0007922929883003235,0.1043,0.0008221227577066422,0.2078
0.0008217180472612381,0.10084000000000001,0.0008287346847355365,0.1,0.000828646120429039,0.11660000000000001,0.0007847760528326035,0.10590000000000001,0.0007926363557577133,0.1027,0.0008167154579243064,0.2043
0.0008229659767448902,0.09896,0.0008142316661775112,0.0999,0.0008155741915106773,0.09870000000000001,0.0007845397627353668,0.10708000000000001,0.0007921937070786952,0.1015,0.00081527677658163,0.2019
0.0008212900957465172,0.10080000000000001,0.0008344766914844513,0.1,0.0008352260522544384,0.0998,0.0007844082328677177,0.10436000000000001,0.0007918407991528511,0.0999,0.000805398450846225,0.2018
0.0008204649466276169,0.10118,0.0008331298291683197,0.1,0.0008333397999405861,0.09290000000000001,0.0007847264534235,0.10326,0.0007933825217187405,0.10310000000000001,0.0008056195236738772,0.2019
0.00081893903657794,0.09786,0.0008350313603878021,0.1,0.0008352169081568718,0.09620000000000001,0.0007846886770427227,0.10374000000000001,0.0007926357574760914,0.10010000000000001,0.0007954242659885436,0.2025
0.0008042814536392688,0.09928000000000001,0.0008171129256486893,0.1,0.0008182391233742237,0.10110000000000001,0.0007846907123923301,0.10582000000000001,0.0007916879154741764,0.11670000000000001,0.000796883655006662,0.2146
0.0008022801628708839,0.10032,0.0008046511955559254,0.1,0.0008071224369108677,0.09620000000000001,0.0007842969468235969,0.10648,0.0007912849374115467,0.099,0.0007952051695186645,0.1961
0.0008025202117860317,0.09944000000000001,0.0008150261983275414,0.1,0.0008155985943973064,0.0979,0.0007842963111400604,0.10474000000000001,0.0007927340634167195,0.11320000000000001,0.0007945279024279862,0.2157
0.0008029422308504582,0.09868,0.0008042722813785076,0.10020000000000001,0.0008069263495504856,0.1019,0.0007842375895380974,0.10352000000000001,0.0007921191997826099,0.099,0.0007943523894543202,0.2001
0.0008019940343499184,0.09616000000000001,0.0008044906504452229,0.10010000000000001,0.0008064988389611244,0.10250000000000001,0.0007841706904768944,0.10378000000000001,0.0007922494441270828,0.08710000000000001,0.0007942786581221223,0.1888
0.0007918117740750313,0.09886,0.0008009002231061459,0.10010000000000001,0.0008027304738759994,0.0989,0.0007841021619737148,0.10064000000000001,0.0007924395136535168,0.1,0.000794097856753394,0.1985
0.0007918950171768665,0.1009,0.0008006949730217457,0.1,0.0008025188542902469,0.0966,0.0007842826662957668,0.10398,0.0007924323119223118,0.09570000000000001,0.0007991747732941061,0.18910000000000002
0.0007920139625668526,0.10060000000000001,0.0008001777231693267,0.1,0.0008028105422854424,0.1,0.0007841287824511528,0.10276,0.0007922982387244702,0.1,0.0007950342107336969,0.20220000000000002
0.0007909223355352878,0.1004,0.0008009534426033497,0.1,0.0008026165083050728,0.10110000000000001,0.0007840061128139495,0.09936,0.0007924349695444107,0.0999,0.0007968125863531232,0.2008
0.0007918316762149334,0.09782,0.0007994739837944507,0.1,0.0008013071455061436,0.10400000000000001,0.0007838965117931366,0.10328000000000001,0.000791830488294363,0.11960000000000001,0.0007961019342311472,0.21810000000000002
0.0007870145112276077,0.09968,0.000793253816664219,0.1,0.0007960474193096161,0.09230000000000001,0.0007838912063837051,0.10316,0.0007927309446036816,0.1029,0.0007961939569907635,0.2049
