training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.006597775299549103,0.52864,0.00616428137421608,0.5572,0.02494161503314972,0.1962,0.006572604862451553,0.5333800000000001,0.005855013054609299,0.5709000000000001,0.0242820524860543,0.7521
0.006578854997158051,0.52756,0.006146183562278747,0.5624,0.02460295226573944,0.1952,0.006554714052677155,0.53168,0.005887199729681015,0.5713,0.02431730820430219,0.7617
0.006506970075368881,0.53424,0.006099921250343323,0.5695,0.025781188416481016,0.1902,0.006535921821594238,0.53208,0.005863869565725327,0.5729000000000001,0.025277564951218964,0.7404000000000001
0.006511289848089218,0.52932,0.006026237857341766,0.5716,0.025039314341545105,0.19410000000000002,0.006515366487503052,0.5359200000000001,0.005798591685295105,0.5751000000000001,0.0213818187727046,0.7618
0.006504505032300949,0.5323,0.0060687648296356205,0.5666,0.02424652178287506,0.2101,0.006487314041852951,0.53358,0.005834680253267288,0.5752,0.02533667710835278,0.7415
0.00649654657959938,0.53212,0.006015801167488098,0.5707,0.025788089466094972,0.1973,0.00646982935667038,0.5361400000000001,0.005762130397558212,0.5802,0.02461750514809072,0.7575000000000001
0.0064913623702526095,0.53202,0.006058522844314575,0.5681,0.026072462439537047,0.1927,0.006462782621383667,0.53896,0.005840321558713913,0.5726,0.02453757088384807,0.7413000000000001
0.006490372700691223,0.5314800000000001,0.006042843204736709,0.5673,0.02500561578273773,0.2024,0.006424233425855637,0.5388200000000001,0.005784962803125382,0.5778,0.023220980164828896,0.7586
0.006486870081424713,0.53354,0.006016840016841889,0.5712,0.02634533841609955,0.1889,0.006430169394016266,0.5404,0.005838787269592285,0.5799000000000001,0.023133761278362273,0.7759
0.006458426390886307,0.5333800000000001,0.006052137118577957,0.5657,0.0256117639541626,0.20120000000000002,0.006399355027675629,0.53946,0.005718134623765946,0.5832,0.022660929455636143,0.7845000000000001
0.006428275196552277,0.53466,0.005987001818418503,0.5718,0.024870047426223754,0.1943,0.006398044060468674,0.5393800000000001,0.005792831647396087,0.5795,0.022462481734679938,0.7606
0.006449545514583588,0.53274,0.006019595927000046,0.5731,0.02596880166530609,0.1874,0.006359979212284088,0.54264,0.005749824541807174,0.5805,0.02588548013000667,0.7692
